CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,euro_income,age,years_employed,pay_danger
0,1,0,0,Working,Secondary / secondary special,Married,Office apartment,0,0,0,2,14040.0,47,2,7.0
1,1,0,1,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,3,14040.0,44,1,7.0
1,0,1,0,State servant,Incomplete higher,Married,House / apartment,0,0,0,2,16380.0,48,4,7.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,17550.0,42,1,7.0
1,0,0,0,Commercial associate,Higher education,Separated,House / apartment,0,1,1,1,17550.0,32,13,7.0
0,1,0,1,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,0,3,17550.0,35,4,7.0
0,0,1,0,State servant,Higher education,Single / not married,Municipal apartment,0,0,0,1,17550.0,29,5,7.0
0,0,1,1,State servant,Incomplete higher,Married,House / apartment,0,0,0,3,20475.0,24,4,7.0
0,0,1,1,Working,Lower secondary,Married,House / apartment,1,0,0,3,23400.0,28,4,7.0
0,0,1,1,Working,Higher education,Separated,House / apartment,0,0,0,2,26325.0,49,3,7.0
1,0,0,0,Commercial associate,Higher education,Married,House / apartment,1,0,0,2,26325.0,30,7,7.0
0,0,1,0,Commercial associate,Higher education,Separated,House / apartment,0,1,0,1,26325.0,43,1,7.0
0,1,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,26325.0,27,6,7.0
0,1,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,26325.0,27,6,7.0
0,1,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,27495.0,41,20,7.0
1,0,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,33,0,7.0
0,1,0,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,29250.0,25,0,7.0
1,0,0,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1,1,1,35100.0,32,5,7.0
1,0,0,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1,1,1,35100.0,32,5,7.0
0,0,1,0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,1,1,40950.0,28,1,7.0
1,1,1,0,State servant,Higher education,Separated,House / apartment,0,0,0,1,46800.0,52,5,7.0
1,0,0,0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,1,58500.0,27,0,7.0
0,1,1,2,Commercial associate,Higher education,Married,House / apartment,0,0,0,4,117000.0,27,2,7.0
1,0,0,2,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,4,9360.0,34,6,6.0
1,0,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,2,9945.0,42,13,6.0
1,0,1,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,11700.0,60,0,6.0
1,0,1,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,2,11700.0,24,3,6.0
0,1,1,2,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,4,14040.0,34,2,6.0
1,0,1,0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,58,2,6.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,14625.0,57,0,6.0
0,0,1,0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,17550.0,24,1,6.0
1,1,0,1,Working,Higher education,Married,Rented apartment,0,0,1,3,17550.0,30,1,6.0
1,0,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,2,17550.0,41,6,6.0
1,0,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,2,17550.0,41,6,6.0
0,1,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,17550.0,38,0,6.0
0,0,0,0,Working,Secondary / secondary special,Civil marriage,With parents,0,0,0,2,17550.0,41,4,6.0
1,0,0,0,Working,Higher education,Single / not married,Office apartment,0,0,0,1,20475.0,51,9,6.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,20475.0,54,12,6.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,20475.0,31,8,6.0
1,0,1,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,23400.0,57,0,6.0
1,0,1,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,23400.0,57,0,6.0
1,1,0,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,23400.0,39,8,6.0
1,0,0,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,23400.0,31,6,6.0
1,0,0,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,23400.0,31,6,6.0
1,0,0,1,Commercial associate,Incomplete higher,Married,House / apartment,1,1,0,3,23400.0,40,20,6.0
1,0,0,1,Commercial associate,Incomplete higher,Married,House / apartment,1,1,0,3,23400.0,40,20,6.0
1,0,0,1,Commercial associate,Incomplete higher,Married,House / apartment,1,1,0,3,23400.0,40,20,6.0
1,0,0,1,Commercial associate,Incomplete higher,Married,House / apartment,1,1,0,3,23400.0,40,20,6.0
1,0,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,23400.0,51,19,6.0
0,1,0,2,Commercial associate,Higher education,Married,House / apartment,0,1,0,4,23400.0,32,4,6.0
0,1,1,1,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3,23400.0,39,8,6.0
0,0,0,0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,1,26325.0,39,17,6.0
0,0,0,0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,1,26325.0,39,17,6.0
0,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,26325.0,37,14,6.0
1,1,1,0,State servant,Higher education,Married,House / apartment,0,0,0,2,26910.0,61,9,6.0
0,1,0,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,29250.0,25,0,6.0
0,1,0,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,29250.0,25,0,6.0
0,0,0,1,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3,29250.0,35,2,6.0
1,1,1,0,Pensioner,Higher education,Married,House / apartment,0,1,0,2,29250.0,60,0,6.0
1,1,1,0,Pensioner,Higher education,Married,House / apartment,0,1,0,2,29250.0,60,0,6.0
0,1,0,0,Working,Incomplete higher,Civil marriage,House / apartment,0,0,0,2,29250.0,29,1,6.0
1,1,1,1,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3,29250.0,42,0,6.0
0,0,0,0,Working,Secondary / secondary special,Widow,Municipal apartment,0,0,0,1,29250.0,53,0,6.0
0,1,0,0,State servant,Higher education,Married,Municipal apartment,0,0,0,2,33930.0,30,7,6.0
1,1,0,2,State servant,Higher education,Married,House / apartment,0,0,0,4,35100.0,37,12,6.0
1,0,1,2,State servant,Higher education,Single / not married,House / apartment,0,0,0,3,35100.0,28,7,6.0
1,1,1,0,State servant,Higher education,Married,House / apartment,0,0,0,2,35100.0,44,22,6.0
0,1,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,2,46800.0,31,11,6.0
0,1,1,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,105300.0,43,6,6.0
1,0,1,0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,2,5850.0,27,1,5.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,8775.0,60,0,5.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,8775.0,60,0,5.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,9945.0,42,0,5.0
1,1,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,9945.0,48,11,5.0
0,0,1,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,11700.0,44,3,5.0
1,0,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,11700.0,28,1,5.0
0,1,0,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,0,1,11700.0,29,0,5.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,11700.0,47,8,5.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,11700.0,47,8,5.0
1,0,1,0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,2,11700.0,51,2,5.0
1,0,0,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,2,11700.0,58,0,5.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,11700.0,60,0,5.0
1,0,1,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2,14625.0,62,0,5.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,67,0,5.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,14625.0,56,8,5.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,57,0,5.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,57,0,5.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,14625.0,57,0,5.0
1,0,1,0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,1,15795.0,58,0,5.0
1,0,1,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,16380.0,60,0,5.0
1,0,1,1,Commercial associate,Higher education,Married,House / apartment,0,0,0,3,17550.0,31,1,5.0
0,0,0,1,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3,17550.0,41,0,5.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,17550.0,46,15,5.0
1,0,1,2,State servant,Higher education,Married,House / apartment,0,0,0,4,17550.0,29,4,5.0
1,0,1,2,State servant,Higher education,Married,House / apartment,0,0,0,4,17550.0,29,4,5.0
1,0,1,2,Commercial associate,Lower secondary,Civil marriage,With parents,1,0,0,4,17550.0,27,5,5.0
1,0,1,0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,1,17550.0,59,0,5.0
0,1,1,1,State servant,Higher education,Married,House / apartment,0,0,1,3,17550.0,24,0,5.0
1,1,0,0,Working,Higher education,Married,House / apartment,0,0,1,2,17550.0,42,13,5.0
1,0,1,0,State servant,Higher education,Married,House / apartment,0,0,0,2,18135.0,48,23,5.0
1,0,1,0,State servant,Higher education,Married,House / apartment,0,0,0,2,18720.0,51,12,5.0
1,0,1,2,Working,Secondary / secondary special,Married,House / apartment,1,1,0,4,19305.0,33,2,5.0
1,0,1,2,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,20475.0,29,6,5.0
0,1,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,20475.0,46,2,5.0
0,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,20475.0,50,19,5.0
0,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,20475.0,50,19,5.0
1,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,20475.0,47,14,5.0
1,0,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,2,20475.0,46,2,5.0
0,0,0,1,Working,Higher education,Married,House / apartment,0,0,0,3,23305.23,30,3,5.0
1,0,0,2,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,23400.0,45,22,5.0
1,0,1,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,23400.0,45,25,5.0
1,0,0,2,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,4,23400.0,45,22,5.0
0,0,1,0,Working,Higher education,Single / not married,House / apartment,0,0,0,1,26325.0,33,5,5.0
0,1,1,0,Working,Secondary / secondary special,Married,Municipal apartment,0,1,0,2,26325.0,46,0,5.0
0,1,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,26325.0,48,8,5.0
0,1,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,26325.0,48,8,5.0
0,1,1,2,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,27495.0,28,8,5.0
1,0,1,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,29250.0,63,0,5.0
0,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,62,0,5.0
1,0,0,0,Working,Higher education,Single / not married,House / apartment,0,0,0,1,30420.0,29,5,5.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,31005.0,52,9,5.0
1,1,0,0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,32175.0,27,3,5.0
0,1,0,0,Working,Higher education,Married,House / apartment,1,1,0,2,32760.0,41,14,5.0
1,1,1,0,State servant,Higher education,Married,House / apartment,0,0,0,2,35100.0,60,34,5.0
1,1,1,0,State servant,Higher education,Married,House / apartment,0,0,0,2,35100.0,60,34,5.0
1,1,1,0,State servant,Higher education,Married,House / apartment,0,0,0,2,35100.0,60,34,5.0
1,1,1,0,State servant,Higher education,Married,House / apartment,0,0,0,2,35100.0,60,34,5.0
1,1,1,0,State servant,Higher education,Married,House / apartment,0,0,0,2,35100.0,60,34,5.0
1,1,1,0,State servant,Higher education,Married,House / apartment,0,0,0,2,35100.0,60,34,5.0
1,0,0,0,Working,Incomplete higher,Civil marriage,House / apartment,1,0,1,2,35100.0,24,0,5.0
1,0,0,0,Working,Incomplete higher,Civil marriage,House / apartment,1,0,1,2,35100.0,24,0,5.0
0,1,0,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,35100.0,46,0,5.0
0,0,0,1,Working,Higher education,Married,House / apartment,1,0,0,3,35100.0,27,4,5.0
1,0,1,3,Working,Incomplete higher,Married,House / apartment,1,0,0,5,38025.0,32,10,5.0
1,1,0,0,Working,Secondary / secondary special,Civil marriage,With parents,0,0,0,2,38025.0,27,5,5.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,38025.0,38,3,5.0
1,1,1,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,40950.0,42,16,5.0
0,1,1,1,Working,Higher education,Married,House / apartment,1,1,0,3,42120.0,30,8,5.0
1,0,1,0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,1,49725.0,50,14,5.0
1,0,1,2,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,4,52650.0,50,11,5.0
1,0,1,2,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,4,52650.0,50,11,5.0
1,0,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,55575.0,57,16,5.0
1,1,1,2,Working,Higher education,Single / not married,House / apartment,0,1,1,3,70200.0,38,1,5.0
0,1,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,8775.0,61,5,4.0
1,0,0,0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,1,8775.0,58,0,4.0
1,0,0,0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,1,8775.0,58,0,4.0
1,0,0,0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,1,8775.0,58,0,4.0
1,0,0,0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,0,0,1,8775.0,58,0,4.0
1,0,1,1,Working,Incomplete higher,Married,House / apartment,0,0,0,3,8775.0,35,9,4.0
1,0,0,0,Pensioner,Lower secondary,Married,House / apartment,0,1,0,2,8775.0,62,0,4.0
1,0,0,0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2,8775.0,30,1,4.0
1,0,1,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,2,8775.0,49,0,4.0
1,0,1,1,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3,8775.0,51,11,4.0
1,1,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,9360.0,62,0,4.0
1,0,0,2,Commercial associate,Secondary / secondary special,Married,With parents,0,0,0,4,10530.0,30,3,4.0
1,1,1,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,11700.0,52,0,4.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,1,2,12285.0,58,0,4.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,13455.0,61,35,4.0
1,0,1,3,Working,Secondary / secondary special,Married,House / apartment,1,0,0,5,13455.0,33,13,4.0
1,0,1,3,Working,Secondary / secondary special,Married,House / apartment,1,0,0,5,13455.0,33,13,4.0
1,1,1,2,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,14040.0,39,5,4.0
1,1,1,2,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,14040.0,39,5,4.0
1,1,1,2,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,14040.0,39,5,4.0
1,1,1,0,Working,Secondary / secondary special,Single / not married,With parents,0,0,0,1,14625.0,25,0,4.0
1,0,1,0,Working,Higher education,Married,House / apartment,0,1,0,2,14625.0,35,5,4.0
1,1,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,44,4,4.0
1,1,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,44,4,4.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,57,0,4.0
1,1,0,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,1,0,1,14625.0,48,28,4.0
1,0,1,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,1,0,1,14625.0,55,0,4.0
0,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2,14625.0,32,3,4.0
1,0,1,2,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,4,14625.0,33,2,4.0
1,1,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,14625.0,55,1,4.0
1,0,1,0,Working,Secondary / secondary special,Married,With parents,1,1,0,2,15795.0,36,14,4.0
0,0,1,0,Pensioner,Higher education,Married,House / apartment,0,0,0,2,15795.0,58,0,4.0
1,0,0,0,Working,Secondary / secondary special,Separated,House / apartment,0,1,0,1,15795.0,45,7,4.0
1,0,0,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,15795.0,35,3,4.0
1,0,0,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,15795.0,41,0,4.0
1,1,1,1,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,3,16380.0,27,1,4.0
0,1,1,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,16380.0,52,9,4.0
0,0,1,0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1,17550.0,30,11,4.0
0,0,1,0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1,17550.0,30,11,4.0
1,0,1,1,Working,Higher education,Married,House / apartment,0,0,0,3,17550.0,36,10,4.0
0,0,1,1,Working,Secondary / secondary special,Married,House / apartment,0,1,1,3,17550.0,38,2,4.0
1,0,1,2,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,4,17550.0,42,2,4.0
1,0,0,3,Working,Incomplete higher,Married,Office apartment,1,0,0,5,17550.0,34,3,4.0
0,0,1,2,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,17550.0,31,12,4.0
